time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
1.739999,49.0171,0.006204112,2865.854,2994.487,3108.605,3269.489,0.2427041,0.244775,0.2437452,0.2456056,-0.006300125,-0.006298798,-0.005957227,-0.005955972
1.759999,49.59894,-0.02740479,3055.047,2827.407,3318.425,3062.129,0.2410055,0.2454554,0.2424889,0.2466148,0.00593878,0.005939981,0.005610229,0.005611363
1.779999,50.18077,0.01614275,2902.387,3006.988,3125,3258.088,0.2413708,0.2437678,0.2433077,0.2455455,-0.005590433,-0.005588986,-0.005169295,-0.005167956
1.799999,50.76254,-0.01101685,3071.482,2868.948,3305.216,3078.828,0.2395059,0.2441235,0.2421552,0.2465429,0.004904444,0.004905687,0.004492461,0.004493599
1.819999,51.34428,0.01691517,2960.701,3013.719,3156.076,3229.284,0.239622,0.242281,0.2430076,0.245527,-0.003886808,-0.003885753,-0.003445882,-0.003444947
1.839999,51.92588,0.01228448,3062.583,2947.856,3254.135,3131.236,0.2378839,0.2421871,0.24214,0.2462962,0.001837605,0.001837841,0.001629438,0.001629647
1.859999,52.50742,0.01431056,3051.116,2996.643,3218.8,3166.724,0.237259,0.2408765,0.2424057,0.2459323,-0.000228694,-0.000228687,-0.000181985,-0.000181979
1.879999,53.08881,0.01583362,3071.886,3013.354,3220.841,3164.293,0.2363399,0.2398041,0.2424529,0.2457888,-3.39E-05,-3.39E-05,-6.13E-06,-6.13E-06
1.899999,53.67004,0.01667508,3090.464,3032.785,3220.298,3165.105,0.2353432,0.2388069,0.2424077,0.2457483,-2.80E-05,-2.80E-05,3.57E-07,3.57E-07
1.919999,54.25108,0.01688878,3108.235,3051.683,3219.376,3165.944,0.2343879,0.2377989,0.2423927,0.2456851,-2.59E-05,-2.59E-05,2.94E-06,2.94E-06
1.939999,54.83194,0.01655415,3125.279,3070.132,3218.534,3167.011,0.2334758,0.2368118,0.2423944,0.2456098,-2.41E-05,-2.41E-05,5.08E-06,5.08E-06
1.959999,55.41257,0.01575796,3140.912,3087.286,3217.341,3167.814,0.2326114,0.235864,0.2424027,0.2455279,-2.24E-05,-2.24E-05,6.99E-06,6.99E-06
1.979999,55.99299,0.01459127,3155.47,3103.424,3216.23,3168.845,0.2318061,0.2349715,0.2424153,0.2454444,-2.08E-05,-2.08E-05,8.84E-06,8.84E-06
1.999999,56.5732,0.01313985,3168.561,3117.955,3215.134,3169.705,0.2310647,0.2341436,0.2424293,0.2453599,-1.92E-05,-1.92E-05,1.06E-05,1.06E-05
2.019999,57.15316,0.01148857,3180.237,3131.155,3214.267,3170.8,0.2303948,0.2333912,0.2424443,0.2452786,-1.78E-05,-1.78E-05,1.21E-05,1.21E-05
2.039999,57.73291,0.009713699,3190.37,3142.679,3213.452,3171.763,0.2297976,0.2327167,0.2424567,0.2451986,-1.64E-05,-1.64E-05,1.36E-05,1.36E-05
2.059999,58.31243,0.007885441,3198.676,3152.311,3212.582,3172.563,0.2292773,0.2321252,0.2424677,0.2451239,-1.53E-05,-1.53E-05,1.48E-05,1.48E-05
2.079999,58.89173,0.006063289,3205.545,3160.279,3211.851,3173.312,0.2288347,0.2316191,0.2424777,0.2450558,-1.42E-05,-1.42E-05,1.60E-05,1.60E-05
2.099999,59.4708,0.004297719,3210.666,3166.353,3211.133,3173.804,0.2284671,0.231196,0.242483,0.2449924,-1.33E-05,-1.33E-05,1.68E-05,1.68E-05
2.119999,60.04966,0.002631401,3214.22,3170.711,3210.552,3174.266,0.2281761,0.2308577,0.2424889,0.2449385,-1.26E-05,-1.26E-05,1.75E-05,1.75E-05
2.139999,60.62831,0.001098285,3216.019,3173.228,3209.664,3174.229,0.2279557,0.2305985,0.2424913,0.2448908,-1.21E-05,-1.21E-05,1.80E-05,1.80E-05
2.159999,61.20677,-0.000277252,3216.72,3174.506,3209.113,3174.34,0.2278057,0.230418,0.2424934,0.2448527,-1.16E-05,-1.16E-05,1.84E-05,1.84E-05
2.179999,61.78506,-0.001480517,3216.19,3174.345,3208.735,3174.356,0.2277188,0.230308,0.2424941,0.2448223,-1.13E-05,-1.13E-05,1.86E-05,1.86E-05
2.199999,62.36316,-0.002502504,3214.372,3172.791,3208.19,3174.133,0.2276909,0.2302644,0.2424939,0.2448004,-1.11E-05,-1.11E-05,1.88E-05,1.88E-05
